foodatlas_id	chebi	cdno
e10780	['main group molecular entity', 'polyatomic entity']	['others']
e10781	['main group molecular entity', 'polyatomic entity']	['others']
e10782	['main group molecular entity', 'polyatomic entity']	['others']
e10783	['main group molecular entity']	['others']
e10784	['main group molecular entity', 'polyatomic entity']	['others']
e10785	['main group molecular entity', 'polyatomic entity']	['others']
e10786	['main group molecular entity', 'polyatomic entity']	['others']
e10787	['main group molecular entity', 'polyatomic entity']	['others']
e10788	['main group molecular entity', 'polyatomic entity']	['others']
e10789	['main group molecular entity', 'polyatomic entity']	['others']
e10790	['main group molecular entity', 'polyatomic entity']	['others']
e10791	['main group molecular entity', 'polyatomic entity']	['others']
e10792	['main group molecular entity', 'polyatomic entity']	['others']
e10793	['main group molecular entity', 'polyatomic entity']	['others']
e10794	['main group molecular entity', 'polyatomic entity']	['others']
e10795	['main group molecular entity', 'polyatomic entity']	['others']
e10796	['main group molecular entity', 'polyatomic entity']	['others']
e10797	['main group molecular entity', 'polyatomic entity']	['others']
e10798	['main group molecular entity']	['others']
e10799	['main group molecular entity', 'polyatomic entity']	['others']
e10800	['main group molecular entity', 'polyatomic entity']	['others']
e10801	['main group molecular entity', 'polyatomic entity']	['others']
e10802	['main group molecular entity', 'polyatomic entity']	['others']
e10803	['main group molecular entity', 'polyatomic entity']	['others']
e10804	['main group molecular entity', 'polyatomic entity']	['others']
e10805	['main group molecular entity', 'polyatomic entity']	['others']
e10806	['main group molecular entity', 'polyatomic entity']	['others']
e10807	['main group molecular entity']	['others']
e10808	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e10809	['main group molecular entity', 'polyatomic entity']	['others']
e10810	['main group molecular entity', 'polyatomic entity']	['others']
e10811	['main group molecular entity', 'polyatomic entity']	['others']
e10812	['main group molecular entity', 'polyatomic entity']	['others']
e10813	['main group molecular entity']	['others']
e10814	['main group molecular entity', 'polyatomic entity']	['others']
e10815	['main group molecular entity', 'polyatomic entity']	['others']
e10816	['main group molecular entity', 'polyatomic entity']	['others']
e10817	['main group molecular entity', 'polyatomic entity']	['others']
e10818	['main group molecular entity', 'polyatomic entity']	['others']
e10819	['main group molecular entity', 'polyatomic entity']	['others']
e10820	['main group molecular entity', 'polyatomic entity']	['others']
e10821	['main group molecular entity']	['others']
e10822	['main group molecular entity', 'polyatomic entity']	['others']
e10823	['main group molecular entity', 'polyatomic entity', 'inorganic molecular entity']	['mineral (including derivatives)']
e10824	['main group molecular entity']	['others']
e10825	['main group molecular entity', 'polyatomic entity']	['others']
e10826	['main group molecular entity', 'polyatomic entity']	['others']
e10827	['main group molecular entity', 'polyatomic entity']	['others']
e10828	['main group molecular entity', 'polyatomic entity']	['others']
e10829	['main group molecular entity', 'polyatomic entity']	['others']
e10830	['main group molecular entity', 'polyatomic entity']	['others']
e10831	['main group molecular entity']	['others']
e10832	['main group molecular entity', 'polyatomic entity']	['others']
e10833	['main group molecular entity', 'polyatomic entity']	['others']
e10834	['main group molecular entity', 'polyatomic entity']	['others']
e10835	['main group molecular entity', 'polyatomic entity']	['others']
e10836	['main group molecular entity', 'polyatomic entity']	['others']
e10837	['main group molecular entity', 'polyatomic entity']	['others']
e10838	['main group molecular entity', 'polyatomic entity']	['others']
e10839	['main group molecular entity', 'polyatomic entity']	['others']
e10840	['main group molecular entity']	['others']
e10841	['main group molecular entity', 'polyatomic entity']	['others']
e10842	['main group molecular entity', 'polyatomic entity']	['others']
e10843	['main group molecular entity', 'polyatomic entity']	['others']
e10844	['main group molecular entity', 'polyatomic entity']	['others']
e10845	['main group molecular entity', 'polyatomic entity']	['others']
e10846	['polyatomic entity']	['others']
e10847	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e10848	['main group molecular entity']	['lipid', 'others']
e10849	['main group molecular entity', 'polyatomic entity']	['others']
e10850	['main group molecular entity', 'polyatomic entity']	['others']
e10851	['main group molecular entity']	['others']
e10852	['main group molecular entity', 'polyatomic entity']	['others']
e10853	['main group molecular entity', 'polyatomic entity']	['others']
e10854	['main group molecular entity', 'polyatomic entity']	['others']
e10855	['main group molecular entity', 'polyatomic entity']	['others']
e10856	['main group molecular entity', 'polyatomic entity']	['others']
e10857	['main group molecular entity', 'polyatomic entity']	['others']
e10858	['main group molecular entity', 'polyatomic entity']	['others']
e10859	['main group molecular entity', 'polyatomic entity']	['others']
e10860	['main group molecular entity', 'polyatomic entity']	['others']
e10861	['main group molecular entity', 'polyatomic entity']	['others']
e10862	['main group molecular entity', 'polyatomic entity']	['others']
e10863	['main group molecular entity', 'polyatomic entity']	['others']
e10864	['main group molecular entity', 'polyatomic entity']	['others']
e10865	['main group molecular entity', 'polyatomic entity']	['others']
e10866	['main group molecular entity', 'polyatomic entity']	['others']
e10867	['main group molecular entity', 'polyatomic entity']	['others']
e10868	['main group molecular entity', 'polyatomic entity']	['others']
e10869	['main group molecular entity', 'polyatomic entity']	['others']
e10870	['main group molecular entity', 'polyatomic entity']	['others']
e10871	['main group molecular entity', 'polyatomic entity']	['others']
e10872	['main group molecular entity', 'polyatomic entity']	['others']
e10873	['main group molecular entity', 'polyatomic entity']	['others']
e10874	['main group molecular entity', 'polyatomic entity']	['others']
e10875	['main group molecular entity', 'polyatomic entity']	['others']
e10876	['main group molecular entity', 'polyatomic entity']	['lipid', 'others']
e10877	['main group molecular entity']	['others']
e10878	['main group molecular entity', 'polyatomic entity']	['others']
e10879	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e10880	['main group molecular entity', 'polyatomic entity']	['others']
e10881	[]	['others']
e10882	['main group molecular entity', 'polyatomic entity']	['others']
e10883	['main group molecular entity', 'polyatomic entity']	['others']
e10884	['main group molecular entity', 'polyatomic entity']	['others']
e10885	['main group molecular entity', 'polyatomic entity', 'ion']	['others']
e10886	['main group molecular entity']	['others']
e10887	['main group molecular entity', 'polyatomic entity']	['others']
e10888	['main group molecular entity', 'polyatomic entity']	['others']
e10889	['main group molecular entity', 'polyatomic entity']	['others']
e10890	['main group molecular entity', 'polyatomic entity']	['others']
e10891	['main group molecular entity', 'polyatomic entity']	['others']
e10892	['main group molecular entity']	['others']
e10893	['main group molecular entity', 'polyatomic entity']	['others']
e10894	['main group molecular entity', 'polyatomic entity']	['others']
e10895	['main group molecular entity']	['others']
e10896	['main group molecular entity', 'polyatomic entity']	['others']
e10897	['main group molecular entity', 'polyatomic entity']	['vitamin']
e10898	['main group molecular entity', 'polyatomic entity']	['others']
e10899	['main group molecular entity', 'polyatomic entity']	['others']
e10900	['main group molecular entity']	['others']
e10901	['main group molecular entity', 'polyatomic entity']	['others']
e10902	['main group molecular entity', 'polyatomic entity']	['others']
e10903	['main group molecular entity', 'polyatomic entity']	['others']
e10904	['main group molecular entity']	['others']
e10905	['main group molecular entity', 'polyatomic entity']	['others']
e10906	['main group molecular entity', 'polyatomic entity']	['others']
e10907	['main group molecular entity', 'polyatomic entity']	['others']
e10908	['main group molecular entity', 'polyatomic entity']	['others']
e10909	['main group molecular entity', 'polyatomic entity']	['others']
e10910	['main group molecular entity', 'polyatomic entity']	['others']
e10911	['main group molecular entity', 'polyatomic entity']	['others']
e10912	['main group molecular entity', 'polyatomic entity']	['others']
e10913	['main group molecular entity', 'polyatomic entity']	['others']
e10914	['main group molecular entity']	['others']
e10915	['main group molecular entity']	['others']
e10916	['main group molecular entity', 'polyatomic entity']	['others']
e10917	['main group molecular entity', 'polyatomic entity']	['others']
e10918	['main group molecular entity', 'polyatomic entity']	['others']
e10919	['main group molecular entity', 'polyatomic entity']	['others']
e10920	['polyatomic entity']	['others']
e10921	['main group molecular entity', 'polyatomic entity']	['others']
