name	foodatlas_id
adzuki bean (whole or pieces)	['e1054']
pigeon pea (dried, split)	['e1055']
kidney bean	['e1056']
bean (cooked)	['e1057']
dry bean pod	['e1058']
shell bean pod	['e1059']
bean pod	['e1060']
green bean (whole pod or pieces)	['e1061']
pink bean food product	['e1062']
brown bean food product	['e1063']
'hyacinth bean (dried)'	['e1064']
hyacinth bean pod	['e1065']
cranberry bean food product	['e1066']
asparagus bean food product	['e1067']
bambara groundnut	['e1068']
lima bean (whole pod or pieces)	['e1069']
jack bean	['e1070']
jack-bean food product	['e1071']
pigeon pea food product	['e1072']
pigeon pea	['e1073']
soybean pod	['e1074']
soybean (dried)	['e1075']
soybean (raw)	['e1076']
marrow bean	['e1077']
velvet bean	['e1078']
vetch food product	['e1079']
bambara groundnut (dried)	['e1080']
chickpea (dried)	['e1081']
winged bean (dried)	['e1082']
vetch seed	['e1083']
potato flakes	['e1084']
red banana	['e1085']
red abyssinian banana (raw)	['e1086']
potato (whole or pieces)	['e1087']
potato prepared food	['e1088']
white hen egg (shell on, raw)	['e1089']
hen egg (poached)	['e1090']
hen egg (boiled)	['e1091']
goose egg (shell on, raw)	['e1092']
turkey egg (shell on, raw)	['e1093']
banana powder	['e1094']
snow pea pod (edible, fresh)	['e1095']
turkey carcass (butchered, raw)	['e1096']
moth bean (dried)	['e1097']
black gram bean (dried)	['e1098']
olive oil (extra-virgin)	['e1099']
edamame	['e1100']
winged bean (raw)	['e1101']
broad bean pod	['e1102']
edible bean pod	['e1103']
pea food product	['e1104']
lowfat cow milk (1% fat)	['e1105']
lima bean (raw)	['e1106']
moth bean (raw)	['e1107']
broad bean (raw)	['e1108']
liver food product	['e1109']
kidney bean (whole or pieces)	['e1110']
kidney food product	['e1111']
lung food product	['e1112']
sheep lung (raw)	['e1113']
lung (raw)	['e1114']
lamb kidney (raw)	['e1115']
sheep liver (raw)	['e1116']
biltong	['e1117']
lamb neck	['e1118']
blood food product	['e1119']
plant ash food product	['e1120']
juniper ash	['e1121']
williams pear (raw)	['e1122']
corn nut	['e1123']
enchilada	['e1124']
granny smith apple	['e1125']
vegetable oil (hydrogenated)	['e1126']
vegetable oil (fully hydrogenated)	['e1127']
hohoysi tea	['e1128']
fuji apple	['e1129']
blaufränkisch wine	['e1130']
mashu root	['e1131']
medjool date	['e1132']
mourvèdre wine	['e1133']
nattō	['e1134']
oheloberry fruit product	['e1135']
oheloberry	['e1136']
okara	['e1137']
jiaozi	['e1138']
pumpkin pie spice	['e1139']
sōmen	['e1140']
short grain rice kernel	['e1141']
beef short rib	['e1142']
fermented salmon	['e1143']
tea seed oil	['e1144']
blue crabmeat	['e1145']
yellow bean pod	['e1146']
black turtle bean	['e1147']
hen egg (baked)	['e1148']
meringue (dish)	['e1149']
rock lobster tail	['e1150']
king crabmeat	['e1151']
masago	['e1152']
bratwurst	['e1153']
mutton	['e1154']
bhuna chana	['e1155']
grana padano	['e1156']
green cabbage head	['e1157']
red cabbage head	['e1158']
green cardamom pod	['e1159']
black cardamom pod	['e1160']
heirloom tomato (raw)	['e1161']
ground chuck	['e1162']
ground round	['e1163']
hazelnut food product	['e1164']
hazelnut	['e1165']
venison	['e1166']
asafoetida	['e1167']
soursop	['e1168']
instant noodle	['e1169']
parsley leaf	['e1170']
kimchi	['e1171']
andouille sausage	['e1172']
kohlrabi leaf	['e1173']
kohlrabi food product	['e1174']
beef prime rib roast	['e1175']
game meat	['e1176']
lemongrass leaf	['e1177']
beef sausage	['e1178']
chia seed	['e1179']
safflower flower	['e1180']
kapchunka fish	['e1181']
okazi leaf	['e1182']
okazi tuber	['e1183']
tango apple	['e1184']
baby spinach	['e1185']
butternut squash (raw)	['e1186']
tuna tataki	['e1187']
fish steak	['e1188']
tuna steak	['e1189']
broccoli sprout	['e1190']
fresh bratwurst	['e1191']
cooked bratwurst	['e1192']
ancho pepper	['e1193']
ancho powder	['e1194']
ivy gourd food product	['e1195']
macadamia nut	['e1196']
pickled cucumber	['e1197']
saskatoon berry	['e1198']
red currant (raw)	['e1199']
nankin cherry	['e1200']
wax bean	['e1201']
yellow bell pepper (raw)	['e1202']
bell pepper food product	['e1203']
golden zucchini squash	['e1204']
orange bell pepper (raw)	['e1205']
pattypan squash (raw)	['e1206']
cheese soup	['e1207']
shallot (raw)	['e1208']
turmeric extract	['e1209']
turmeric root (raw)	['e1210']
caraway food product	['e1211']
caraway seed (dried)	['e1212']
cumin seed (dried)	['e1213']
black olive	['e1214']
drupelet berry food product	['e1215']
pomelo fruit	['e1216']
bramble berry food product	['e1217']
beef steak	['e1218']
angelica food product	['e1219']
savoy cabbage head (raw)	['e1220']
custard apple (raw)	['e1221']
cherimoya fruit (raw)	['e1222']
greater burdock root	['e1223']
tarragon leaf (fresh)	['e1224']
mugwort leaves and buds	['e1225']
borage food product	['e1226']
pear	['e1227']
herb food product	['e1228']
saffron food product	['e1229']
basil food product	['e1230']
softneck garlic	['e1231']
hardneck garlic	['e1232']
potato puff (dish)	['e1233']
hummus	['e1234']
empanada	['e1235']
pan dulce	['e1236']
grits	['e1237']
piki	['e1238']
robusta coffee (liquid)	['e1239']
arabica coffee (liquid)	['e1240']
watercress	['e1241']
pomegranate food product	['e1242']
pomegranate (raw)	['e1243']
arrowroot (raw)	['e1244']
asian pear (raw)	['e1245']
sacred pear (raw)	['e1246']
skunk currant	['e1247']
pineapple sage leaf	['e1248']
sweet rowanberry	['e1249']
black radish (raw)	['e1250']
daikon (raw)	['e1251']
red rice kernel	['e1252']
prickly pear pad	['e1253']
chinese yam	['e1254']
mountain yam	['e1255']
veal	['e1256']
japanese chestnut (raw)	['e1257']
young jackfruit	['e1258']
jackfruit (raw)	['e1259']
crowberry food product	['e1260']
hickory nut	['e1261']
ginkgo nut (raw)	['e1262']
roselle food product	['e1263']
sorrel food product	['e1264']
star anise food product	['e1265']
lovage food product	['e1266']
lovage seed	['e1267']
lovage root	['e1268']
lovage leaf	['e1269']
lychee	['e1270']
black crowberry	['e1271']
star fruit	['e1272']
star fruit food product	['e1273']
red crowberry	['e1274']
purple crowberry	['e1275']
java apple (raw)	['e1276']
sea-buckthorn food product	['e1277']
sea buckthorn berry	['e1278']
barley seed (raw)	['e1279']
hyssop food product	['e1280']
mangosteen food product	['e1281']
mammea africana fruit product	['e1282']
mamey apple	['e1283']
lotus plant food product	['e1284']
pine nut food product	['e1285']
colorado pinyon pine nut food product	['e1286']
surinam cherry	['e1287']
opium poppy seed food product	['e1288']
salmonberry (raw)	['e1289']
durian (raw)	['e1290']
oregon yampah root	['e1291']
squashberry (raw)	['e1292']
crabapple (raw)	['e1293']
catjang pea (raw)	['e1294']
gai lan	['e1295']
common wheat kernel	['e1296']
medlar (raw)	['e1297']
mulberry food product	['e1298']
mulberry (raw)	['e1299']
bayberry (raw)	['e1300']
heart of palm	['e1301']
junket (dish)	['e1302']
bulgur	['e1303']
caffè mocha	['e1304']
canadian bacon	['e1305']
back bacon	['e1306']
heart food product	['e1307']
brain food product	['e1308']
spelt kernel	['e1309']
sweetbread food product	['e1310']
meat spread	['e1311']
almond milk	['e1312']
egg soup	['e1313']
scarlet runner bean food product	['e1314']
scarlet runner bean pod	['e1315']
deerberry food product	['e1316']
longan (raw)	['e1317']
rambutan (raw)	['e1318']
herbal tea (liquid)	['e1319']
tronchuda cabbage leaf (raw)	['e1320']
welsh onion	['e1321']
nut (raw, shell on)	['e1322']
guarana food product	['e1323']
longan fruit food product	['e1324']
loquat (raw)	['e1325']
jojoba bean food product	['e1326']
jojoba bean (dried)	['e1327']
ymer	['e1328']
chocolate spread	['e1329']
horned melon (raw)	['e1330']
soy yogurt	['e1331']
vegetarian food product	['e1332']
cupuaçu fruit (raw)	['e1333']
shea fruit (raw)	['e1334']
shea fruit food product	['e1335']
shea nut (raw)	['e1336']
soy cream	['e1337']
landjaeger	['e1338']
peanut (whole or pieces)	['e1339']
peanut	['e1340']
peanut pod (roasted)	['e1341']
miso	['e1342']
steel cut oats	['e1343']
soybean oil (low linolenic)	['e1344']
palm kernel oil (hydrogenated)	['e1345']
confectionery fat	['e1346']
coconut oil (hydrogenated)	['e1347']
filling fat	['e1348']
poppyseed oil	['e1349']
tomato seed oil	['e1350']
walnut oil	['e1351']
apricot kernel oil	['e1352']
hazelnut oil	['e1353']
cupuaçu fruit food product	['e1354']
cupuaçu oil	['e1355']
nutmeg butter	['e1356']
ucuhuba seed oil	['e1357']
soybean oil (partly hydrogenated)	['e1358']
rice bran oil	['e1359']
soybean oil (fully hydrogenated)	['e1360']
plum tomato (raw)	['e1361']
muesli	['e1362']
tarte tropézienne	['e1363']
beef bourguignon	['e1364']
skim milk (liquid)	['e1365']
soufflé	['e1366']
prosciutto	['e1367']
parmesan cheese food product	['e1368']
pancetta	['e1369']
omelette	['e1370']
mille-feuille pastry	['e1371']
mascarpone	['e1372']
pale ale	['e1373']
india pale ale	['e1374']
strained yogurt	['e1375']
fondue savoyarde	['e1376']
burgundy fondue	['e1377']
fig	['e1378']
pork ribs	['e1379']
spätzle	['e1380']
coffee (liquid, no cream or sugar)	['e1381']
rooibos tea (steeped)	['e1382']
cornichon pickle	['e1383']
citrus fruit zest	['e1384']
lemon zest	['e1385']
truffle food product	['e1386']
peppercorn food product	['e1387']
tonka bean food product	['e1388']
tamarillo food product	['e1389']
manzanilla olive	['e1390']
white grapefruit juice	['e1391']
turkey sausage	['e1392']
sunflower seed (shell off, roasted)	['e1393']
grape tomato (raw)	['e1394']
beef loin	['e1395']
beef tenderloin	['e1396']
beef top loin steak	['e1397']
beef t-bone steak	['e1398']
beef porterhouse steak	['e1399']
blue corn flour	['e1400']
winged bean pod	['e1401']
pear tomato (raw)	['e1402']
white bean food product	['e1403']
graham flour	['e1404']
echinoderm food product	['e1405']
langostino lobster product (sensu usa)	['e1406']
lemon (whole or pieces)	['e1407']
yuzu food product	['e1408']
yuzu (raw)	['e1409']
citrus fruit	['e1410']
turkey thigh	['e1411']
turkey leg	['e1412']
turkey thigh (with skin)	['e1413']
turkey thigh (skinless)	['e1414']
chicken thigh (with skin)	['e1415']
chicken thigh (skinless)	['e1416']
lemongrass stalk	['e1417']
brassica food product	['e1418']
cavendish banana (overripe, raw)	['e1419']
gala apple	['e1420']
white onion (raw)	['e1421']
sweet onion (raw)	['e1422']
brown rice flour	['e1423']
glutinous rice	['e1424']
glutinous rice flour	['e1425']
white wheat flour (unenriched, unbleached)	['e1426']
pastry flour	['e1427']
chicken thigh (debonned)	['e1428']
chicken thigh (skinless, debonned)	['e1429']
chicken carcass	['e1430']
chicken (butchered)	['e1431']
chicken thigh (with bone)	['e1432']
chicken thigh (with skin, with bone)	['e1433']
barley seed	['e1434']
cumin seed	['e1435']
ginkgo nut	['e1436']
arabica coffee bean	['e1437']
robusta coffee bean	['e1438']
excelsa coffee bean	['e1439']
common bean	['e1440']
common bean pod	['e1441']
broccoli floret	['e1442']
cabbage head	['e1443']
rapeseed	['e1444']
